"gene_id","X22D_3.55","X182A_9.84","X163A_2.2","X156A_4.2","X174A_6.6","X101A_0.73","X162A_2.2","X183A_9.84","X97A_1.1","X175A_6.6","hs_symbol","SYMBOL","PRC2_targ"
"AMEX60DD030561",0.0208333333333333,0,0,0.00540540540540541,0.0487804878048781,0.0239520958083832,0.0272727272727273,0.00934579439252336,0.00671140939597315,0,"ADPRM","Adprm","All Promoters"
"AMEX60DD030562",0.64,0.571428571428571,0.727272727272727,0.333333333333333,0.666666666666667,0.857142857142857,0.53125,0.545454545454545,0.666666666666667,0.58974358974359,NA,"AM030562","All Promoters"
"AMEX60DD030563",0.909090909090909,0.9375,0.947368421052632,0.938461538461538,0.847222222222222,0.964285714285714,0.973684210526316,0.932203389830508,0.916666666666667,0.924242424242424,NA,"AM030563","All Promoters"
"AMEX60DD030564",0.0111111111111111,0,0,0,0,0,0,0,0,0,"TMEM220","Tmem220","All Promoters"
"AMEX60DD030565",0.944444444444444,0.953488372093023,0.90625,0.892307692307692,0.886792452830189,0.888888888888889,1,0.953703703703704,0.775280898876405,0.741935483870968,NA,"AM030565","All Promoters"
"AMEX60DD030566",0,0,0,0,0,0,0,0,0,0,"MAP2K4","Map2k4","All Promoters"
"AMEX60DD030567",0.96969696969697,0.939024390243902,0.963470319634703,0.983471074380165,0.9,0.964757709251101,0.972727272727273,0.966386554621849,0.953271028037383,0.813953488372093,NA,"AM030567","All Promoters"
"AMEX60DD030568",0.954545454545455,0.866666666666667,0.875,0.878787878787879,0.91304347826087,0.96,1,0.931034482758621,0.956521739130435,0.785714285714286,NA,"AM030568","All Promoters"
"AMEX60DD030569",0.3,0.75,0.125,0.25,0.35,0.257142857142857,0.259259259259259,0.375,0.318181818181818,0.310344827586207,NA,"AM030569","All Promoters"
"AMEX60DD030570",0.904761904761905,0.862385321100917,0.96875,0.822222222222222,0.912790697674419,0.7125,0.75,0.722222222222222,0.871212121212121,0.8,NA,"AM030570","All Promoters"
"AMEX60DD030571",0.883333333333333,0.6,0.914893617021277,0.836363636363636,0.911458333333333,0.96551724137931,0.857142857142857,0.888888888888889,0.866666666666667,0.837837837837838,NA,"AM030571","All Promoters"
"AMEX60DD030574",0,0,0,0,0,0,0.00476190476190476,0,0,0,"ELAC2","Elac2","All Promoters"
"AMEX60DD030575",0.0126582278481013,0,0.0309278350515464,0.0113636363636364,0.0202020202020202,0,0,0,0,0,"DNAH9","Dnah9","All Promoters"
"AMEX60DD030577",0.674418604651163,0.772727272727273,0.575757575757576,0.85,0.76,0.739130434782609,0.747368421052632,0.854166666666667,0.75,1,NA,"LOC107714309.4","All Promoters"
"AMEX60DD030578",0.375,0.888888888888889,0.666666666666667,0.6,0.565217391304348,0.769230769230769,0.551724137931034,0.688524590163934,0.764705882352941,0.583333333333333,"SHISA6","Shisa6","PRC2 Target"
"AMEX60DD030579",0,0,0,0.00354609929078014,0.0201729106628242,0,0.00325732899022801,0.0174418604651163,0.00490196078431373,0,"SHISA6","Shisa6.1","PRC2 Target"
"AMEX60DD030580",0.481481481481481,0.397849462365591,0.436363636363636,0.454545454545455,0.473118279569892,0.318181818181818,0.0760869565217391,0.195402298850575,0.318181818181818,0.235294117647059,NA,"AM030580","All Promoters"
"AMEX60DD030581",0.615384615384615,0.777777777777778,0.9,0.642857142857143,0.87719298245614,0.947368421052632,0.9,0.785714285714286,0.838709677419355,0.926829268292683,NA,"AM030581","All Promoters"
"AMEX60DD030582",0.9375,1,0.944444444444444,0.883211678832117,0.857142857142857,0.875,0.923076923076923,0.727272727272727,0.786666666666667,0.875,NA,"AM030582","All Promoters"
"AMEX60DD030586",0.931034482758621,0.888888888888889,0.926829268292683,0.865853658536585,0.869565217391304,0.8,1,0.825301204819277,0.913333333333333,0.813793103448276,NA,"AM030586","All Promoters"
"AMEX60DD030587",0.870786516853933,0.841549295774648,0.872047244094488,0.851293103448276,0.873727087576375,0.854838709677419,0.86411149825784,0.842911877394636,0.889671361502347,0.870813397129187,NA,"AM030587","All Promoters"
"AMEX60DD030589",0.894736842105263,0.916666666666667,0.772727272727273,0.981132075471698,0.878787878787879,0.884057971014493,0.681818181818182,0.5,0.796296296296296,0.9,NA,"AM030589","All Promoters"
"AMEX60DD030591",0.838235294117647,0.868613138686131,0.902777777777778,0.974358974358974,0.885714285714286,0.742424242424242,0.91869918699187,0.896551724137931,0.896551724137931,0.864406779661017,NA,"AM030591","All Promoters"
"AMEX60DD030592",0.547619047619048,0.642857142857143,0.666666666666667,0.6,0.583333333333333,0.612244897959184,0.685185185185185,0.818181818181818,0.692307692307692,0.527777777777778,NA,"AM030592","All Promoters"
"AMEX60DD030594",0.943262411347518,0.864864864864865,0.944444444444444,0.853658536585366,0.96,0.916666666666667,0.821428571428571,0,0.903030303030303,0.842105263157895,NA,"ROHU_001488.14","All Promoters"
"AMEX60DD030596",0.961538461538462,1,0,0.921348314606742,1,0.846153846153846,1,0.826086956521739,0.891891891891892,0.905660377358491,NA,"AM030596","All Promoters"
"AMEX60DD030598",0.928571428571429,0.948717948717949,0.909090909090909,0.873134328358209,0.924882629107981,0.894736842105263,0.925,0.89261744966443,0.92,0.886904761904762,NA,"AM030598","All Promoters"
"AMEX60DD030599",0.883333333333333,0.732142857142857,0.780821917808219,0.72,0.745901639344262,0.789473684210526,0.878504672897196,0.770833333333333,0.865384615384615,0.837606837606838,"PIRT","Pirt.1","All Promoters"
"AMEX60DD030600",0.03125,0.122448979591837,0,0.0390243902439024,0.0363636363636364,0.0555555555555556,0.12962962962963,0.0740740740740741,0.0379746835443038,0.0289855072463768,"TMEM238","Tmem238.4","All Promoters"
"AMEX60DD030602",0.836734693877551,0.80327868852459,0.962962962962963,0.894736842105263,0.92,0.882352941176471,0.907407407407407,0.888888888888889,0.967741935483871,0.633333333333333,NA,"AM030602","All Promoters"
"AMEX60DD030603",0.101694915254237,0.377952755905512,0.283720930232558,0.148148148148148,0.277486910994764,0.185185185185185,0.214285714285714,0.214285714285714,0.155172413793103,0.277227722772277,NA,"AM030603","All Promoters"
"AMEX60DD030605",0.875,0.96,0.979166666666667,0.923076923076923,0.961038961038961,0.911764705882353,0.952755905511811,0.875,0.890625,0.97,NA,"LOC257642.2","All Promoters"
"AMEX60DD030606",0.016,0,0,0,0.00793650793650794,0,0,0,0,0,"WDR45B","Wdr45b","All Promoters"
"AMEX60DD030608",1,0.88,0.75,0.833333333333333,0.923076923076923,0.898305084745763,1,0.5,0.857142857142857,1,NA,"AM030608","All Promoters"
"AMEX60DD030610",0.037037037037037,0.00900900900900901,0.027027027027027,0.0416666666666667,0.0185185185185185,0.0232558139534884,0.0303030303030303,0,0,0.0142857142857143,"FN3K","Fn3k","All Promoters"
"AMEX60DD030611",1,0.5625,0.92,0.204545454545455,0.324324324324324,0.272727272727273,0.638888888888889,0.666666666666667,0.333333333333333,0.588235294117647,"GTF2IRD2B","Gtf2ird2b.1","All Promoters"
"AMEX60DD030612",0.172413793103448,0.0597014925373134,0.0583333333333333,0.0308880308880309,0.0810810810810811,0.0434782608695652,0.107843137254902,0,0.0719424460431655,0.75,"FN3KRP","Fn3krp","All Promoters"
"AMEX60DD030613",0.948497854077253,0.961123110151188,0.949748743718593,0.832369942196532,0.935251798561151,0.954063604240283,0.87888198757764,0.924050632911392,0.991666666666667,0.935672514619883,NA,"LOC112587105.7","All Promoters"
"AMEX60DD030614",0.2,0.0441176470588235,0.075,0.173267326732673,0.0909090909090909,0.04,0.0970873786407767,0.12621359223301,0.111111111111111,0.189473684210526,"ZNF750","Znf750","All Promoters"
"AMEX60DD030616",0.95,0.737864077669903,0.571428571428571,0.817073170731707,0.946428571428571,0.555555555555556,0.930232558139535,0.676470588235294,0.887755102040816,0.906976744186046,NA,"AM030616","All Promoters"
"AMEX60DD030617",0.470588235294118,0.804347826086957,0.75,0.729411764705882,0.701754385964912,0.508771929824561,0.644736842105263,0.740740740740741,0.76,0.655172413793103,"B3GNTL1","B3gntl1","All Promoters"
"AMEX60DD030618",0.968421052631579,0.813725490196078,0.611111111111111,0.87037037037037,0.93,0.938461538461538,0.753333333333333,0.945205479452055,0.874074074074074,0.978260869565217,NA,"AM030618","All Promoters"
"AMEX60DD030619",0.237704918032787,0.583333333333333,0.428571428571429,0.25,0.141176470588235,0.176470588235294,0.307692307692308,0.075,0.0909090909090909,0.163636363636364,NA,"AM030619","All Promoters"
"AMEX60DD030623",0.925742574257426,0.884057971014493,0.912408759124088,0.930232558139535,0.952991452991453,0.928057553956835,0.941176470588235,0.923076923076923,0.944444444444444,0.844262295081967,NA,"AM030623","All Promoters"
"AMEX60DD030624",0.810810810810811,0.6,0.16,0.643564356435644,0.483333333333333,0.451612903225806,0.245098039215686,0.45578231292517,0.294117647058824,0.523255813953488,NA,"AM030624","All Promoters"
"AMEX60DD030625",0.0957446808510638,0.195121951219512,0.364583333333333,0.190909090909091,0.307692307692308,0.318181818181818,0.475409836065574,0.231404958677686,0.398230088495575,0.306930693069307,NA,"AM030625","All Promoters"
"AMEX60DD030626",0.0101010101010101,0.0192307692307692,0.00666666666666667,0.0786026200873362,0.0454545454545455,0.0810810810810811,0.015625,0.0461538461538462,0.00909090909090909,0.0309278350515464,"TRIM16","Trim16","All Promoters"
"AMEX60DD030627",0.333333333333333,0.5,0.647058823529412,0.35,0.395833333333333,0.545454545454545,0.465116279069767,0.625,0.25,0.235294117647059,NA,"LOC115460056.3","All Promoters"
"AMEX60DD030630",0.849315068493151,1,0.9,0.55,0.830188679245283,0.9,0.863636363636364,0.848484848484849,0.865384615384615,0.888888888888889,"PPDPF","Ppdpf.2","All Promoters"
"AMEX60DD030631",0.787234042553192,0.833333333333333,0.888888888888889,0.710526315789474,1,0.878787878787879,1,0.9,0.787878787878788,0.695652173913043,NA,"AM030631","All Promoters"
"AMEX60DD030632",0.0136986301369863,0,0,0,0,0,0,0,0,0,"COX10","Cox10","All Promoters"
"AMEX60DD030633",0.916666666666667,0.93984962406015,0.826086956521739,0.970833333333333,0.968553459119497,0.957142857142857,0.925806451612903,0.948453608247423,0.970149253731343,0.957142857142857,NA,"AM030633","All Promoters"
"AMEX60DD030634",1,0.968036529680365,0.957142857142857,0.920168067226891,0.959798994974874,0.857142857142857,1,0.976,0.981818181818182,0.852941176470588,NA,"PARPI_0026573.1","All Promoters"
"AMEX60DD030635",0.916666666666667,0.0810810810810811,0.337078651685393,0.357142857142857,0.561643835616438,0.787878787878788,0.471264367816092,0.333333333333333,0.680555555555556,0.65979381443299,"HS3ST3B1","Hs3st3b1","PRC2 Target"
"AMEX60DD030636",0.377049180327869,0.160714285714286,0.383177570093458,0.432,0.357142857142857,0.289473684210526,0.436363636363636,0.514705882352941,0.416666666666667,0.333333333333333,NA,"AM030636","All Promoters"
"AMEX60DD030639",0.846153846153846,0.905405405405405,1,0.953846153846154,0.970588235294118,0.925,0.918367346938776,0.909090909090909,1,0.74468085106383,NA,"XELAEV_18005991MG.5","All Promoters"
"AMEX60DD030641",1,0.75,1,0.837209302325581,0.8,1,0.7,1,0.866666666666667,1,NA,"AM030641","All Promoters"
"AMEX60DD030642",0.93574297188755,0.903225806451613,0.942982456140351,0.893835616438356,0.937853107344633,0.921259842519685,0.927631578947368,0.961805555555556,0.940860215053763,0.794326241134752,NA,"AM030642","All Promoters"
"AMEX60DD030644",0.327272727272727,0.5,0.514285714285714,0.333333333333333,0.444444444444444,0.368421052631579,0.332214765100671,0.319526627218935,0.628571428571429,0.262295081967213,"PMP22","Pmp22","PRC2 Target"
"AMEX60DD030645",0.692307692307692,0.875,0.74468085106383,0.551724137931034,0.771428571428571,0.333333333333333,0.753846153846154,0.4,0.55,0.789473684210526,NA,"LOC106594511","All Promoters"
"AMEX60DD030646",0.983471074380165,0.936102236421725,0.936936936936937,0.947169811320755,0.9609375,0.92156862745098,0.972222222222222,0.972307692307692,0.940559440559441,0.95045045045045,NA,"AM030646","All Promoters"
"AMEX60DD030647",0.0428571428571429,0.0131578947368421,0.0508474576271186,0.043859649122807,0.06,0.00943396226415094,0.064,0,0.0172413793103448,0.137931034482759,"TEKT3","Tekt3.1","All Promoters"
"AMEX60DD030648",0.854838709677419,0.863636363636364,1,0.941176470588235,0.705882352941177,0.976190476190476,0.797101449275362,0.925925925925926,0.927835051546392,0.818181818181818,NA,"AM030648","All Promoters"
"AMEX60DD030649",0.956521739130435,0.940540540540541,1,0.98989898989899,1,0.93859649122807,0.925170068027211,0.888888888888889,0.89375,0.897435897435897,NA,"AM030649","All Promoters"
"AMEX60DD030650",0.125,0.184713375796178,0.235294117647059,0.198391420911528,0.0920502092050209,0.171717171717172,0.204918032786885,0.0363636363636364,0.127737226277372,0.192307692307692,NA,"LOC112970887","All Promoters"
"AMEX60DD030651",0.666666666666667,0.595238095238095,0.5,0.552631578947368,0.8,0.916666666666667,0.655172413793103,0.6,0.871794871794872,0.692307692307692,NA,"AB205_0114670","All Promoters"
"AMEX60DD030652",0.625,0.548387096774194,0.65,0.585365853658537,0.489795918367347,0.1,0.382978723404255,0.5625,0.666666666666667,0.538461538461538,NA,"CDRT1","All Promoters"
"AMEX60DD030653",0.769230769230769,0.773333333333333,0.739130434782609,0.719512195121951,0.769230769230769,0.551020408163265,0.804347826086957,0.857142857142857,0.932203389830508,0.883720930232558,NA,"CDRT1.1","All Promoters"
"AMEX60DD030654",0.259259259259259,0.111731843575419,0.16,0.115942028985507,0.16551724137931,0.11854103343465,0.108333333333333,0.215469613259669,0.0219298245614035,0.140969162995595,"CYP2A13","Cyp2a13.10","All Promoters"
"AMEX60DD030656",0.777777777777778,0.521739130434783,0.75,0,0.883720930232558,0.642857142857143,0.9,1,0.666666666666667,0.7,NA,"AM030656","All Promoters"
"AMEX60DD030657",0.25,0.5,0.6875,0.5,0.727272727272727,0.333333333333333,0.25,0.404255319148936,0.441860465116279,0.333333333333333,NA,"LOC100497434","All Promoters"
"AMEX60DD030658",0.238095238095238,0.303030303030303,0.246575342465753,0.166666666666667,0.318840579710145,0.3125,0.25,0.333333333333333,0.571428571428571,0.365384615384615,NA,"AM030658","All Promoters"
"AMEX60DD030659",0.04,0,0.0505050505050505,0.114754098360656,0.0234375,0.00934579439252336,0.0563380281690141,0.0333333333333333,0.00917431192660551,0.0408163265306122,"ARHGAP44","Arhgap44","All Promoters"
"AMEX60DD030660",0.76,0.896551724137931,0.92,0.766423357664234,0.814814814814815,0.916666666666667,0.80952380952381,1,0.814814814814815,1,NA,"AM030660","All Promoters"
"AMEX60DD030661",0.408163265306122,0.4,0.185185185185185,0.321428571428571,0.323529411764706,0.272727272727273,0.262295081967213,0.431818181818182,0.125,0.28,"CFAP52","Cfap52","All Promoters"
"AMEX60DD030662",0,0.153846153846154,0.158333333333333,0.25,0.150259067357513,0.0277777777777778,0.04,0.127118644067797,0.245283018867925,0.194444444444444,"CFAP52","Cfap52.1","All Promoters"
"AMEX60DD030663",0.740740740740741,0.777777777777778,0.434782608695652,0.73134328358209,0.833333333333333,0.69811320754717,0.8,0.720930232558139,0.851851851851852,0.745098039215686,"ARHGAP44","Arhgap44.1","All Promoters"
"AMEX60DD030664",0.0754716981132075,0,0.00819672131147541,0.0282485875706215,0.0128755364806867,0.037037037037037,0.0260869565217391,0.0512820512820513,0.0114942528735632,0,"TEX47","Tex47.1","All Promoters"
"AMEX60DD030665",0.0188679245283019,0.0320855614973262,0.0283018867924528,0,0.0138888888888889,0,0.0147058823529412,0.0175438596491228,0,0.025,"USP43","Usp43","All Promoters"
"AMEX60DD030666",0.633333333333333,0.357142857142857,0.84,0.647058823529412,0.682539682539683,0.764705882352941,0.707692307692308,0.666666666666667,0.638888888888889,0.166666666666667,NA,"AM030666","All Promoters"
"AMEX60DD030667",0.894736842105263,1,1,0.933333333333333,0.966666666666667,1,0.866666666666667,1,0.96551724137931,1,NA,"AM030667","All Promoters"
"AMEX60DD030668",0.0526315789473684,0.101010101010101,0.0510948905109489,0.04,0.0363636363636364,0.0392156862745098,0.0394088669950739,0.129032258064516,0.121739130434783,0,NA,"AM030668","All Promoters"
"AMEX60DD030669",0.0379746835443038,0.2,0,0.0517241379310345,0.0576923076923077,0.0952380952380952,0.0967741935483871,0.0235294117647059,0.0520833333333333,0.0446927374301676,"TBC1D24","Tbc1d24.1","All Promoters"
"AMEX60DD030670",0,0,0,0.00925925925925926,0,0,0,0,0,0,"STX8","Stx8","All Promoters"
"AMEX60DD030671",0.5625,0.5,0.740740740740741,0.5,0.325581395348837,0.5,0.535211267605634,0.358974358974359,0.571428571428571,0.483870967741935,NA,"AM030671","All Promoters"
"AMEX60DD030672",0.954545454545455,0.947368421052632,0.956521739130435,0.921875,0.788461538461538,0.933333333333333,0.929824561403509,0.891891891891892,0.896551724137931,0.975609756097561,NA,"AM030672","All Promoters"
"AMEX60DD030673",0.6875,0.571428571428571,0.383838383838384,0.634146341463415,0.952380952380952,0.543859649122807,0.888888888888889,0.666666666666667,0.461538461538462,0.714285714285714,"NTN1","Ntn1.2","PRC2 Target"
"AMEX60DD030674",0.545454545454545,0.642857142857143,0.462686567164179,0.491379310344828,0.503184713375796,0.477272727272727,0.615384615384615,0.641509433962264,0.690909090909091,0.444444444444444,NA,"AM030674","All Promoters"
"AMEX60DD030675",0.638297872340426,0.830188679245283,0.642857142857143,0.604651162790698,0.711538461538462,0.758620689655172,0.666666666666667,0.676923076923077,0.6,0.676470588235294,NA,"AM030675","All Promoters"
"AMEX60DD030676",0.680851063829787,0.391304347826087,0.481481481481481,0.564516129032258,0.571428571428571,0.672413793103448,0.572815533980582,0.571428571428571,0.333333333333333,0.423076923076923,NA,"AM030676","All Promoters"
"AMEX60DD030677",0.857142857142857,0.978723404255319,0.793103448275862,0.881720430107527,1,1,0.966666666666667,0.962962962962963,0.918181818181818,0.972972972972973,NA,"AM030677","All Promoters"
"AMEX60DD030679",0.428571428571429,0.327586206896552,0.666666666666667,0.148648648648649,0.613636363636364,0.25531914893617,0.439024390243902,0.192307692307692,0.327586206896552,0.5,NA,"AM030679","All Promoters"
"AMEX60DD030681",0.106060606060606,0.0448430493273543,0.0136986301369863,0.0263157894736842,0.0212765957446809,0.00675675675675676,0.0186567164179104,0.0730337078651685,0.00985221674876847,0.056390977443609,"PIK3R6","Pik3r6","All Promoters"
"AMEX60DD030683",0,0,0,0.00613496932515337,0,0,0,0,0,0,NA,"LOC106702273.38","All Promoters"
"AMEX60DD030684",0.0169491525423729,0,0,0.0314465408805031,0,0.00462962962962963,0,0,0.0338983050847458,0,"MFSD6L","Mfsd6l","All Promoters"
"AMEX60DD030688",0.39344262295082,0.735294117647059,0.526315789473684,0.188405797101449,0.310810810810811,0.478260869565217,0.306122448979592,0.265151515151515,0.349206349206349,0.142857142857143,"BMERB1","Bmerb1.1","All Promoters"
"AMEX60DD030690",0.777777777777778,0.693548387096774,0.866666666666667,0.761904761904762,0.945945945945946,0.8,0.793650793650794,0.847826086956522,0.868686868686869,0.74468085106383,NA,"AM030690","All Promoters"
"AMEX60DD030691",0.377551020408163,0.430555555555556,0.233644859813084,0.485714285714286,0.339622641509434,0.352380952380952,0.307017543859649,0.620689655172414,0.428571428571429,0.568181818181818,NA,"AM030691","All Promoters"
"AMEX60DD030692",0.885714285714286,0.882352941176471,0.906976744186046,0.878048780487805,0.842105263157895,0.854545454545454,0.848484848484849,0.8,0.947368421052632,0.845070422535211,NA,"AM030692","All Promoters"
"AMEX60DD030694",0.833333333333333,0.75,0.714285714285714,0.473684210526316,0.382352941176471,0.888888888888889,0.297297297297297,0.833333333333333,0.769230769230769,0.166666666666667,NA,"AM030694","All Promoters"
"AMEX60DD030695",0.780487804878049,0.647727272727273,1,0.672131147540984,0.866666666666667,0.627906976744186,0.72463768115942,0.688888888888889,0.648648648648649,0.761904761904762,NA,"AM030695","All Promoters"
"AMEX60DD030696",0.630434782608696,0.754098360655738,0.327868852459016,0.611111111111111,0.833333333333333,0.722222222222222,0.466666666666667,0.930232558139535,0.815789473684211,0.727272727272727,NA,"AM030696","All Promoters"
"AMEX60DD030697",0,0,0,0.0769230769230769,0.0632183908045977,0.0131578947368421,0.106382978723404,0.032,0.0449438202247191,0,"MYH10","Myh10.1","All Promoters"
"AMEX60DD030698",0.642105263157895,0.887218045112782,0.841121495327103,0.761904761904762,0.636363636363636,0.69281045751634,0.759562841530055,0.837209302325581,0.816666666666667,0.9,NA,"AM030698","All Promoters"
"AMEX60DD030699",0.642857142857143,0.886524822695035,0.843478260869565,0.762820512820513,0.645454545454546,0.69281045751634,0.758793969849246,0.838709677419355,0.833333333333333,0.906976744186046,"ATP13A4","Atp13a4.9","All Promoters"
"AMEX60DD030700",0.5,0.661971830985915,0.423529411764706,0.51685393258427,0.546511627906977,0.459459459459459,0.516556291390728,0.482142857142857,0.785714285714286,0.591549295774648,"ATP13A4","Atp13a4.10","All Promoters"
"AMEX60DD030701",0.864864864864865,0.772727272727273,0.869565217391304,0.852941176470588,0.87037037037037,0.911111111111111,0.75,0.916666666666667,0.893617021276596,0.823529411764706,"NDEL1","Ndel1","All Promoters"
"AMEX60DD030702",0.753846153846154,0.637931034482759,0.888888888888889,0.767857142857143,0.893617021276596,0.773333333333333,0.92,0.347826086956522,0.614035087719298,0.727272727272727,NA,"AM030702","All Promoters"
"AMEX60DD030703",0,0,0,0,0,0,0,0,0,0,NA,"AM030703","All Promoters"
"AMEX60DD030704",0,0,0,0,0,0,0,0,0,0,"NDEL1","Ndel1.1","All Promoters"
"AMEX60DD030705",0.615384615384615,0.666666666666667,0.807017543859649,0.74468085106383,0.807017543859649,0.757575757575758,0.916666666666667,0.533333333333333,0.833333333333333,0.776315789473684,NA,"AM030705","All Promoters"
"AMEX60DD030708",0.00641025641025641,0.259259259259259,0.0182648401826484,0.1,0.0121951219512195,0,0,0,0.00847457627118644,0,"RNF222","Rnf222","All Promoters"
"AMEX60DD030709",0.0303030303030303,0,0.0327868852459016,0,0,0,0,0.0823529411764706,0.0555555555555556,0,"NARF","Narf","All Promoters"
"AMEX60DD030710",0,0,0,0,0,0,0,0,0,0,NA,"AM030710","All Promoters"
"AMEX60DD030711",0.952380952380952,0.838709677419355,0.938461538461538,0.824324324324324,0.964285714285714,0.857142857142857,0.777777777777778,0.884615384615385,0.852459016393443,0.827586206896552,"CYBC1","Cybc1","All Promoters"
"AMEX60DD030713",0.0196078431372549,0.0106382978723404,0,0.00862068965517241,0.00769230769230769,0.0273972602739726,0.0078740157480315,0.107142857142857,0.020979020979021,0.0333333333333333,"HEXD","Hexd.1","All Promoters"
"AMEX60DD030714",0.410526315789474,0.387755102040816,0.357142857142857,0.342281879194631,0.25,0.888888888888889,0.408602150537634,0.232558139534884,0.445378151260504,0.25,"OGFOD3","Ogfod3","All Promoters"
"AMEX60DD030715",0.0606060606060606,0.181818181818182,0.0335570469798658,0.0204778156996587,0.0172413793103448,0.0102564102564103,0.0505952380952381,0.0909090909090909,0.00869565217391304,0.0261780104712042,"UTS2R","Uts2r.2","All Promoters"
"AMEX60DD030717",0.89922480620155,0.9,0.9453125,0.902702702702703,0.912574850299401,0.913169319826339,0.926070038910506,0.915158371040724,0.918505942275042,0.929906542056075,NA,"AM030717","All Promoters"
"AMEX60DD030718",0.571428571428571,0.916666666666667,1,0.823204419889503,0.887096774193548,1,0.829787234042553,0.662921348314607,0.694444444444444,0.875,NA,"AM030718","All Promoters"
"AMEX60DD030719",0.799065420560748,0.894915254237288,0.777777777777778,0.839622641509434,0.883116883116883,0.926984126984127,0.88936170212766,0.826666666666667,0.769230769230769,0.765625,"ERV3-2","Erv3-2.41","All Promoters"
"AMEX60DD030720",0.903490759753593,0.896011396011396,0.886363636363636,0.860045146726862,0.938127090301003,0.902573529411765,0.88368580060423,0.838046272493573,0.861944777911164,0.848156182212581,NA,"ROHU_007131.30","All Promoters"
"AMEX60DD030721",0.884726224783862,0.859437751004016,0.865497076023392,0.85956416464891,0.846153846153846,0.884955752212389,0.865612648221344,0.940789473684211,0.864754098360656,0.835766423357664,NA,"AM030721","All Promoters"
"AMEX60DD030722",0.863636363636364,0.870786516853933,0.895833333333333,0.821428571428571,0.834532374100719,0.900709219858156,0.923664122137405,0.828571428571429,0.821192052980132,0.898305084745763,NA,"AM030722","All Promoters"
"AMEX60DD030724",0.666666666666667,0.80952380952381,0.777777777777778,0.789473684210526,0.8125,0.91304347826087,0.840909090909091,0.80952380952381,0.636363636363636,0.666666666666667,NA,"AM030724","All Promoters"
"AMEX60DD030725",0.217391304347826,0,0.197802197802198,0.272727272727273,0.291666666666667,0.4,0.25,0.448275862068966,0.130434782608696,0.212389380530973,NA,"AM030725","All Promoters"
"AMEX60DD030726",0.208333333333333,0.136363636363636,0.195121951219512,0.105263157894737,0.162162162162162,0,0.216867469879518,0.272727272727273,0.232142857142857,0.201298701298701,NA,"AM030726","All Promoters"
"AMEX60DD030727",0.714285714285714,0.692307692307692,0.363636363636364,0.313432835820896,0.868686868686869,0.333333333333333,0.564102564102564,0.572815533980582,0.586206896551724,0.613333333333333,NA,"AM030727","All Promoters"
"AMEX60DD030728",0.855263157894737,0.807692307692308,0.923076923076923,0.567164179104478,0.746478873239437,0.789473684210526,0.679245283018868,0.8125,0.875,0.780487804878049,NA,"AM030728","All Promoters"
"AMEX60DD030730",0.909090909090909,0.727272727272727,0.94,0.814285714285714,0.872340425531915,0.642857142857143,0.92156862745098,0,0.950617283950617,0.910714285714286,NA,"AM030730","All Promoters"
"AMEX60DD030731",0.828571428571429,0.767857142857143,0.583333333333333,0.828571428571429,0.722222222222222,0.836065573770492,0.822222222222222,0.590909090909091,0.666666666666667,0.705882352941177,NA,"AM030731","All Promoters"
"AMEX60DD030732",0.779783393501805,0.57258064516129,0.71042471042471,0.700831024930748,0.734939759036145,0.648,0.739130434782609,0.702222222222222,0.735849056603774,0.637755102040816,NA,"AM030732","All Promoters"
"AMEX60DD030734",0.015625,0.00719424460431655,0.025,0.0661764705882353,0.0459770114942529,0,0.0342679127725857,0.0754716981132075,0.028169014084507,0.0263157894736842,"UTS2R","Uts2r.3","All Promoters"
"AMEX60DD030736",0.75,0.741379310344828,0.526315789473684,0.814814814814815,0.86,0.605263157894737,0.384615384615385,0.583333333333333,0.738095238095238,0.769230769230769,NA,"AM030736","All Promoters"
"AMEX60DD030737",0.743589743589744,0.923076923076923,0.875,0.833333333333333,0.793103448275862,0.583333333333333,0.571428571428571,0.833333333333333,1,0.733333333333333,NA,"AM030737","All Promoters"
"AMEX60DD030738",0.0340909090909091,0.0273972602739726,0.0752688172043011,0.0335570469798658,0.0423728813559322,0.0178571428571429,0.0555555555555556,0.0545454545454545,0.128571428571429,0.05,NA,"AM030738","All Promoters"
"AMEX60DD030739",0.5,0.333333333333333,0.56,0.315789473684211,0.391304347826087,0.214285714285714,0.307692307692308,0.304347826086957,1,0.333333333333333,NA,"AM030739","All Promoters"
"AMEX60DD030740",0.0510204081632653,0.101818181818182,0.111111111111111,0.0789473684210526,0.0481099656357388,0.038961038961039,0.0851063829787234,0.06,0.0445859872611465,0.0761904761904762,NA,"DPX16_12726.14","All Promoters"
"AMEX60DD030741",0.135593220338983,0.131147540983607,0.1875,0.107142857142857,0.625,0.268292682926829,0.2,0.176470588235294,0.0769230769230769,0.19047619047619,NA,"AM030741","All Promoters"
"AMEX60DD030742",0.306122448979592,0.214285714285714,0.35,0.0555555555555556,0.0769230769230769,0.130434782608696,0.344827586206897,0.463414634146341,0.387096774193548,0.536585365853659,NA,"LOC115089521","All Promoters"
"AMEX60DD030743",0.647058823529412,0.866666666666667,0.746575342465753,0.625,0.851851851851852,0.777777777777778,0.737142857142857,0.909090909090909,0.80952380952381,0.763636363636364,NA,"AM030743","All Promoters"
